id;co2_ppm;tvoc_ppm;bmp280_temperature;bmp280_pressure;mlx_object_temperature;mlx_ambient_temperature;humidity_dht;temperature_dht;pir_uptime;timestamp;human_count;ventilation_on;door_closed
720;434.0;5.0;0.0;0.0;22.47;24.15;39.0;22.5;0.0;2025-08-21 10:33:40;0;0;0
721;407.0;1.0;0.0;0.0;22.51;24.19;39.0;22.8;0.0;2025-08-21 10:33:50;0;0;0
722;418.0;2.0;0.0;0.0;22.47;24.23;39.0;22.5;0.0;2025-08-21 10:34:00;0;0;0
723;439.0;5.0;0.0;0.0;22.47;24.21;39.0;22.5;0.0;2025-08-21 10:34:10;0;0;0
724;428.0;4.0;0.0;0.0;22.43;24.21;39.0;22.8;0.0;2025-08-21 10:34:20;0;0;0
725;416.0;2.0;0.0;0.0;22.43;24.23;39.0;22.8;0.0;2025-08-21 10:34:40;0;0;0
726;435.0;5.0;0.0;0.0;22.47;24.23;39.0;22.6;0.0;2025-08-21 10:34:40;0;0;0
727;435.0;5.0;0.0;0.0;22.43;24.25;39.0;22.8;0.0;2025-08-21 10:34:50;0;0;0
728;411.0;1.0;0.0;0.0;22.47;24.25;39.0;22.8;0.0;2025-08-21 10:35:00;0;0;0
729;416.0;2.0;0.0;0.0;22.41;24.25;38.0;22.5;0.0;2025-08-21 10:35:10;0;0;0
730;406.0;0.0;0.0;0.0;22.43;24.27;38.0;22.4;0.0;2025-08-21 10:35:21;0;0;0
731;408.0;1.0;0.0;0.0;22.43;24.29;38.0;22.6;0.0;2025-08-21 10:35:31;0;0;0
732;409.0;1.0;0.0;0.0;22.43;24.29;38.0;22.4;0.0;2025-08-21 10:35:41;0;0;0
733;402.0;0.0;0.0;0.0;22.41;24.27;38.0;22.7;0.0;2025-08-21 10:35:51;0;0;0
734;416.0;2.0;0.0;0.0;22.41;24.27;38.0;22.4;0.0;2025-08-21 10:36:01;0;0;0
735;414.0;2.0;0.0;0.0;22.41;24.27;38.0;22.5;0.0;2025-08-21 10:36:11;0;0;0
736;410.0;1.0;0.0;0.0;22.43;24.27;38.0;22.7;0.0;2025-08-21 10:36:29;0;0;0
737;405.0;0.0;0.0;0.0;22.35;24.29;38.0;22.7;0.0;2025-08-21 10:36:31;0;0;0
738;425.0;3.0;0.0;0.0;22.37;24.27;38.0;22.6;0.0;2025-08-21 10:36:41;0;0;0
739;423.0;3.0;0.0;0.0;22.37;24.29;38.0;22.5;0.0;2025-08-21 10:36:56;0;0;0
740;408.0;1.0;0.0;0.0;22.35;24.29;38.0;22.5;0.0;2025-08-21 10:37:01;0;0;0
741;406.0;0.0;0.0;0.0;22.37;24.25;38.0;22.7;0.0;2025-08-21 10:37:11;0;0;0
742;403.0;0.0;0.0;0.0;22.35;24.31;38.0;22.4;0.0;2025-08-21 10:37:23;0;0;0
743;414.0;2.0;0.0;0.0;22.31;24.29;38.0;22.3;0.0;2025-08-21 10:37:36;0;0;0
744;413.0;1.0;0.0;0.0;22.35;24.25;38.0;22.5;0.0;2025-08-21 10:37:46;0;0;0
745;444.0;6.0;0.0;0.0;22.37;24.29;38.0;22.5;0.0;2025-08-21 10:37:51;0;0;0
746;444.0;6.0;0.0;0.0;22.35;24.27;38.0;22.5;0.0;2025-08-21 10:38:01;0;0;0
747;463.0;9.0;0.0;0.0;22.37;24.27;37.0;22.4;0.0;2025-08-21 10:38:11;0;0;0
748;460.0;9.0;0.0;0.0;22.35;24.27;38.0;22.4;0.0;2025-08-21 10:38:21;0;0;0
749;446.0;7.0;0.0;0.0;22.37;24.29;38.0;22.4;0.0;2025-08-21 10:38:31;0;0;0
750;441.0;6.0;0.0;0.0;22.31;24.27;37.0;22.4;0.0;2025-08-21 10:38:41;0;0;0
751;450.0;7.0;0.0;0.0;22.31;24.27;37.0;22.3;0.0;2025-08-21 10:38:51;0;0;0
752;432.0;4.0;0.0;0.0;22.35;24.27;38.0;22.4;0.0;2025-08-21 10:39:01;0;0;0
753;416.0;2.0;0.0;0.0;22.29;24.23;37.0;22.5;0.0;2025-08-21 10:39:12;0;0;0
754;417.0;2.0;0.0;0.0;22.29;24.27;37.0;22.5;0.0;2025-08-21 10:39:22;0;0;0
755;417.0;2.0;0.0;0.0;22.29;24.25;37.0;22.4;0.0;2025-08-21 10:39:32;0;0;0
756;417.0;2.0;0.0;0.0;22.31;24.23;37.0;22.3;0.0;2025-08-21 10:39:42;0;0;0
757;423.0;3.0;0.0;0.0;22.35;24.25;37.0;22.4;0.0;2025-08-21 10:39:52;0;0;0
758;414.0;2.0;0.0;0.0;22.25;24.21;37.0;22.4;0.0;2025-08-21 10:40:05;0;0;0
759;415.0;2.0;0.0;0.0;22.35;24.21;37.0;22.4;0.0;2025-08-21 10:40:12;0;0;0
760;415.0;2.0;0.0;0.0;22.31;24.19;37.0;22.3;0.0;2025-08-21 10:40:22;0;0;0
761;422.0;3.0;0.0;0.0;22.25;24.21;37.0;22.3;0.0;2025-08-21 10:40:35;0;0;0
762;422.0;3.0;0.0;0.0;22.31;24.25;37.0;22.3;0.0;2025-08-21 10:40:42;0;0;0
763;415.0;2.0;0.0;0.0;22.25;24.21;37.0;22.3;0.0;2025-08-21 10:40:52;0;0;0
764;422.0;3.0;0.0;0.0;22.29;24.23;37.0;22.3;0.0;2025-08-21 10:41:02;0;0;0
765;418.0;2.0;0.0;0.0;22.31;24.23;37.0;22.3;0.0;2025-08-21 10:41:12;0;0;0
766;417.0;2.0;0.0;0.0;22.29;24.21;37.0;22.3;0.0;2025-08-21 10:41:30;0;0;0
767;432.0;4.0;0.0;0.0;22.25;24.21;37.0;22.3;0.0;2025-08-21 10:41:32;0;0;0
768;432.0;4.0;0.0;0.0;22.29;24.19;37.0;22.3;0.0;2025-08-21 10:41:42;0;0;0
769;436.0;5.0;0.0;0.0;22.31;24.21;37.0;22.3;0.0;2025-08-21 10:41:52;0;0;0
770;436.0;5.0;0.0;0.0;22.25;24.25;37.0;22.3;0.0;2025-08-21 10:42:02;0;0;0
771;409.0;1.0;0.0;0.0;22.29;24.23;38.0;22.3;0.0;2025-08-21 10:42:13;0;0;0
772;422.0;3.0;0.0;0.0;22.25;24.25;38.0;22.3;0.0;2025-08-21 10:42:22;0;0;0
773;425.0;3.0;0.0;0.0;22.29;24.21;38.0;22.3;0.0;2025-08-21 10:42:32;0;0;0
774;425.0;3.0;0.0;0.0;22.29;24.23;37.0;22.3;0.0;2025-08-21 10:42:45;0;0;0
775;425.0;3.0;0.0;0.0;22.25;24.21;37.0;22.3;0.0;2025-08-21 10:42:55;0;0;0
776;425.0;3.0;0.0;0.0;22.23;24.21;38.0;22.3;0.0;2025-08-21 10:43:03;0;0;0
777;422.0;3.0;0.0;0.0;22.19;24.19;38.0;22.3;0.0;2025-08-21 10:43:26;0;0;0
778;406.0;0.0;0.0;0.0;22.29;24.19;38.0;22.3;0.0;2025-08-21 10:43:35;0;0;0
779;414.0;2.0;0.0;0.0;22.25;24.19;38.0;22.3;0.0;2025-08-21 10:43:43;0;0;0
780;418.0;2.0;0.0;0.0;22.25;24.19;38.0;22.3;0.0;2025-08-21 10:43:53;0;0;0
781;409.0;1.0;0.0;0.0;22.23;24.15;38.0;22.2;0.0;2025-08-21 10:44:05;0;0;0
782;406.0;0.0;0.0;0.0;22.17;24.15;37.0;22.3;0.0;2025-08-21 10:44:13;0;0;0
783;414.0;2.0;0.0;0.0;22.25;24.09;37.0;22.2;0.0;2025-08-21 10:44:33;0;0;0
784;418.0;2.0;0.0;0.0;22.19;24.09;37.0;22.3;0.0;2025-08-21 10:44:47;0;0;0
785;422.0;3.0;0.0;0.0;22.19;24.11;37.0;22.3;0.0;2025-08-21 10:44:53;0;0;0
786;422.0;3.0;0.0;0.0;22.23;24.13;37.0;22.3;2.72;2025-08-21 10:45:03;0;0;0
787;410.0;1.0;0.0;0.0;22.23;24.11;37.0;22.3;0.0;2025-08-21 10:45:13;0;0;0
788;415.0;2.0;0.0;0.0;22.25;24.11;37.0;22.3;0.0;2025-08-21 10:45:23;0;0;0
789;415.0;2.0;0.0;0.0;22.17;24.13;37.0;22.2;0.0;2025-08-21 10:45:33;0;0;0
790;405.0;0.0;0.0;0.0;22.25;24.13;38.0;22.2;0.0;2025-08-21 10:45:45;0;0;0
791;414.0;2.0;0.0;0.0;22.19;24.09;38.0;22.3;0.0;2025-08-21 10:45:53;0;0;0
792;423.0;3.0;0.0;0.0;22.17;24.09;38.0;22.2;0.0;2025-08-21 10:46:03;0;0;0
793;403.0;0.0;0.0;0.0;22.23;24.11;38.0;22.2;0.0;2025-08-21 10:46:13;0;0;0
794;420.0;3.0;0.0;0.0;22.23;24.11;37.0;22.3;0.0;2025-08-21 10:46:23;0;0;0
795;420.0;3.0;0.0;0.0;22.23;24.09;38.0;22.1;0.0;2025-08-21 10:46:35;0;0;0
796;420.0;3.0;0.0;0.0;22.17;24.11;38.0;22.2;0.0;2025-08-21 10:46:43;0;0;0
797;420.0;3.0;0.0;0.0;22.19;24.07;38.0;22.2;0.0;2025-08-21 10:46:53;0;0;0
798;424.0;3.0;0.0;0.0;22.23;24.07;38.0;22.2;0.0;2025-08-21 10:47:04;0;0;0
799;408.0;1.0;0.0;0.0;22.19;24.09;38.0;22.1;0.0;2025-08-21 10:47:15;0;0;0
800;414.0;2.0;0.0;0.0;22.19;24.09;38.0;22.2;0.0;2025-08-21 10:47:24;0;0;0
801;414.0;2.0;0.0;0.0;22.19;24.09;38.0;22.1;0.0;2025-08-21 10:47:34;0;0;0
802;409.0;1.0;0.0;0.0;22.23;24.07;38.0;22.3;0.0;2025-08-21 10:47:44;0;0;0
803;418.0;2.0;0.0;0.0;22.19;24.09;38.0;22.2;0.0;2025-08-21 10:47:54;0;0;0
804;414.0;2.0;0.0;0.0;22.19;24.09;38.0;22.3;0.0;2025-08-21 10:48:04;0;0;0
805;418.0;2.0;0.0;0.0;22.17;24.07;38.0;22.2;0.0;2025-08-21 10:48:20;0;0;0
806;415.0;2.0;0.0;0.0;22.19;24.09;38.0;22.1;0.0;2025-08-21 10:48:24;0;0;0
807;422.0;3.0;0.0;0.0;22.17;24.11;38.0;22.1;0.0;2025-08-21 10:48:36;0;0;0
808;422.0;3.0;0.0;0.0;22.17;24.09;38.0;22.2;0.0;2025-08-21 10:48:44;0;0;0
809;418.0;2.0;0.0;0.0;22.13;24.07;38.0;22.2;0.0;2025-08-21 10:48:54;0;0;0
810;418.0;2.0;0.0;0.0;22.19;24.09;38.0;22.2;0.0;2025-08-21 10:49:06;0;0;0
811;423.0;3.0;0.0;0.0;22.19;24.07;38.0;22.2;0.0;2025-08-21 10:49:14;0;0;0
812;410.0;1.0;0.0;0.0;22.23;24.09;38.0;22.2;0.0;2025-08-21 10:49:27;0;0;0
813;423.0;3.0;0.0;0.0;22.17;24.09;38.0;22.2;0.0;2025-08-21 10:49:34;0;0;0
814;418.0;2.0;0.0;0.0;22.17;24.09;38.0;22.2;0.0;2025-08-21 10:49:44;0;0;0
815;418.0;2.0;0.0;0.0;22.23;24.13;38.0;22.2;0.0;2025-08-21 10:49:58;0;0;0
816;423.0;3.0;0.0;0.0;22.17;24.09;38.0;22.3;0.0;2025-08-21 10:50:04;0;0;0
817;411.0;1.0;0.0;0.0;22.17;24.11;38.0;22.2;0.0;2025-08-21 10:50:14;0;0;0
818;414.0;2.0;0.0;0.0;22.19;24.09;38.0;22.2;0.0;2025-08-21 10:50:25;0;0;0
819;414.0;2.0;0.0;0.0;22.13;24.07;38.0;22.3;0.0;2025-08-21 10:50:34;0;0;0
820;414.0;2.0;0.0;0.0;22.19;24.11;38.0;22.2;0.0;2025-08-21 10:50:44;0;0;0
821;421.0;3.0;0.0;0.0;22.19;24.09;38.0;22.2;0.0;2025-08-21 10:50:55;0;0;0
822;424.0;3.0;0.0;0.0;22.13;24.09;38.0;22.1;0.0;2025-08-21 10:51:05;0;0;0
823;421.0;3.0;0.0;0.0;22.07;24.07;38.0;22.1;0.0;2025-08-21 10:51:22;0;0;0
824;421.0;3.0;0.0;0.0;22.11;24.05;38.0;22.2;0.0;2025-08-21 10:51:37;0;0;0
825;422.0;3.0;0.0;0.0;22.17;24.09;38.0;22.1;0.0;2025-08-21 10:51:45;0;0;0
826;414.0;2.0;0.0;0.0;22.07;24.09;38.0;22.1;0.0;2025-08-21 10:51:55;0;0;0
827;414.0;2.0;0.0;0.0;22.17;24.05;38.0;22.1;0.0;2025-08-21 10:52:05;0;0;0
828;415.0;2.0;0.0;0.0;22.17;24.09;38.0;22.1;7.11;2025-08-21 10:52:17;0;0;0
829;422.0;3.0;0.0;0.0;22.07;24.05;38.0;22.2;7.85;2025-08-21 10:52:29;0;0;0
830;418.0;2.0;0.0;0.0;22.11;24.05;38.0;22.1;3.34;2025-08-21 10:52:35;0;0;0
831;418.0;2.0;0.0;0.0;22.17;24.05;38.0;22.1;0.0;2025-08-21 10:52:46;0;0;0
832;400.0;0.0;0.0;0.0;22.11;24.09;38.0;22.2;0.0;2025-08-21 10:52:55;0;0;0
833;421.0;3.0;0.0;0.0;22.13;24.07;38.0;22.1;0.0;2025-08-21 10:53:06;0;0;0
834;422.0;3.0;0.0;0.0;22.11;24.05;38.0;22.2;0.0;2025-08-21 10:53:15;0;0;0
835;409.0;1.0;0.0;0.0;22.07;24.05;38.0;22.1;0.0;2025-08-21 10:53:25;0;0;0
836;418.0;2.0;0.0;0.0;22.11;24.07;38.0;22.1;0.0;2025-08-21 10:53:35;0;0;0
837;423.0;3.0;0.0;0.0;22.11;24.05;38.0;22.1;0.0;2025-08-21 10:53:49;0;0;0
838;414.0;2.0;0.0;0.0;22.13;24.07;38.0;22.1;0.0;2025-08-21 10:53:55;0;0;0
839;421.0;3.0;0.0;0.0;22.11;24.05;38.0;22.2;0.0;2025-08-21 10:54:05;0;0;0
840;417.0;2.0;0.0;0.0;22.05;24.07;38.0;22.2;0.0;2025-08-21 10:54:20;0;0;0
841;422.0;3.0;0.0;0.0;22.11;24.05;38.0;22.1;0.0;2025-08-21 10:54:25;0;0;0
842;423.0;3.0;0.0;0.0;22.13;24.07;38.0;22.1;0.0;2025-08-21 10:54:35;0;0;0
843;418.0;2.0;0.0;0.0;22.11;24.05;38.0;22.2;0.0;2025-08-21 10:54:47;0;0;0
844;418.0;2.0;0.0;0.0;22.11;24.03;38.0;22.2;0.0;2025-08-21 10:54:56;0;0;0
845;418.0;2.0;0.0;0.0;22.05;24.07;38.0;22.2;0.0;2025-08-21 10:55:06;0;0;0
846;421.0;3.0;0.0;0.0;22.11;24.05;38.0;22.1;0.0;2025-08-21 10:55:16;0;0;0
847;425.0;3.0;0.0;0.0;22.05;24.03;38.0;22.2;0.0;2025-08-21 10:55:30;0;0;0
848;416.0;2.0;0.0;0.0;22.11;24.05;38.0;22.2;0.0;2025-08-21 10:55:36;0;0;0
849;421.0;3.0;0.0;0.0;22.11;24.05;38.0;22.2;0.0;2025-08-21 10:55:49;0;0;0
850;416.0;2.0;0.0;0.0;22.11;24.05;38.0;22.0;0.0;2025-08-21 10:55:56;0;0;0
851;411.0;1.0;0.0;0.0;22.07;24.03;38.0;22.1;0.0;2025-08-21 10:56:06;0;0;0
852;416.0;2.0;0.0;0.0;22.07;24.05;38.0;22.1;0.0;2025-08-21 10:56:16;0;0;0
853;407.0;1.0;0.0;0.0;22.05;24.05;38.0;22.1;0.0;2025-08-21 10:56:26;0;0;0
854;414.0;2.0;0.0;0.0;22.07;24.03;38.0;22.2;0.0;2025-08-21 10:56:36;0;0;0
855;420.0;3.0;0.0;0.0;22.07;24.01;38.0;22.1;0.0;2025-08-21 10:56:46;0;0;0
856;420.0;3.0;0.0;0.0;22.05;23.99;38.0;22.2;0.0;2025-08-21 10:56:56;0;0;0
857;408.0;1.0;0.0;0.0;22.07;24.03;38.0;22.1;0.0;2025-08-21 10:57:06;0;0;0
858;416.0;2.0;0.0;0.0;22.07;24.03;38.0;22.2;0.0;2025-08-21 10:57:16;0;0;0
859;416.0;2.0;0.0;0.0;22.07;24.03;38.0;22.1;0.0;2025-08-21 10:57:26;0;0;0
860;414.0;2.0;0.0;0.0;22.11;24.05;38.0;22.1;0.0;2025-08-21 10:57:36;0;0;0
861;410.0;1.0;0.0;0.0;22.07;24.01;38.0;22.2;0.0;2025-08-21 10:57:48;0;0;0
862;422.0;3.0;0.0;0.0;22.07;24.03;38.0;22.1;1.3;2025-08-21 10:57:56;0;0;0
863;420.0;3.0;0.0;0.0;22.23;24.05;38.0;22.1;10.04;2025-08-21 10:58:06;1;0;0
864;423.0;3.0;0.0;0.0;22.47;24.05;38.0;22.0;10.04;2025-08-21 10:58:16;1;0;0
865;476.0;11.0;0.0;0.0;22.41;24.05;38.0;22.1;8.38;2025-08-21 10:58:26;1;1;1
866;455.0;8.0;0.0;0.0;22.43;24.03;38.0;22.1;4.94;2025-08-21 10:58:37;1;1;1
867;442.0;6.0;0.0;0.0;22.57;24.07;38.0;22.1;8.42;2025-08-21 10:58:47;1;1;1
868;455.0;8.0;0.0;0.0;22.17;24.11;38.0;22.0;6.07;2025-08-21 10:58:57;0;1;1
869;442.0;6.0;0.0;0.0;21.95;24.05;38.0;22.2;0.0;2025-08-21 10:59:07;0;1;1
870;450.0;7.0;0.0;0.0;21.95;24.05;38.0;22.2;0.0;2025-08-21 10:59:21;0;1;1
871;455.0;8.0;0.0;0.0;22.01;24.01;38.0;22.2;0.0;2025-08-21 10:59:27;0;1;1
872;455.0;8.0;0.0;0.0;21.85;24.01;38.0;22.2;0.0;2025-08-21 10:59:38;0;1;1
873;450.0;7.0;0.0;0.0;21.89;23.99;38.0;22.2;0.0;2025-08-21 10:59:49;0;1;1
874;450.0;7.0;0.0;0.0;21.77;23.93;38.0;22.1;0.0;2025-08-21 10:59:57;0;1;1
875;455.0;8.0;0.0;0.0;21.83;23.91;38.0;22.1;0.0;2025-08-21 11:00:07;0;1;1
876;442.0;6.0;0.0;0.0;21.83;23.93;38.0;22.1;0.0;2025-08-21 11:00:20;0;1;1
877;442.0;6.0;0.0;0.0;21.85;23.91;38.0;22.1;0.0;2025-08-21 11:00:27;0;1;1
878;442.0;6.0;0.0;0.0;21.77;23.87;38.0;22.0;0.0;2025-08-21 11:00:37;0;1;1
879;436.0;5.0;0.0;0.0;21.85;23.89;38.0;22.0;0.0;2025-08-21 11:00:47;0;1;1
880;442.0;6.0;0.0;0.0;21.83;23.85;37.0;21.9;0.0;2025-08-21 11:00:57;0;1;1
881;442.0;6.0;0.0;0.0;21.83;23.85;38.0;22.0;0.0;2025-08-21 11:01:11;0;1;1
882;425.0;3.0;0.0;0.0;21.85;23.83;39.0;22.0;0.0;2025-08-21 11:01:17;0;1;1
883;428.0;4.0;0.0;0.0;21.79;23.85;38.0;21.9;0.0;2025-08-21 11:01:27;0;1;1
884;428.0;4.0;0.0;0.0;21.83;23.83;38.0;21.9;0.0;2025-08-21 11:01:40;0;1;1
885;428.0;4.0;0.0;0.0;21.89;23.81;38.0;21.9;0.0;2025-08-21 11:01:47;0;1;1
886;425.0;3.0;0.0;0.0;21.85;23.85;38.0;21.9;0.0;2025-08-21 11:01:57;0;1;1
887;425.0;3.0;0.0;0.0;21.83;23.81;38.0;21.8;0.0;2025-08-21 11:02:07;0;1;1
888;418.0;2.0;0.0;0.0;21.77;23.79;38.0;21.8;0.0;2025-08-21 11:02:17;0;1;1
889;414.0;2.0;0.0;0.0;21.79;23.79;38.0;21.8;0.0;2025-08-21 11:02:38;0;1;1
890;418.0;2.0;0.0;0.0;21.79;23.79;38.0;21.8;0.0;2025-08-21 11:02:50;0;1;1
891;414.0;2.0;0.0;0.0;21.77;23.77;38.0;21.8;0.0;2025-08-21 11:02:58;0;1;1
892;414.0;2.0;0.0;0.0;21.89;23.77;38.0;21.8;0.0;2025-08-21 11:03:08;0;1;1
893;414.0;2.0;0.0;0.0;21.85;23.73;38.0;21.8;0.0;2025-08-21 11:03:18;0;1;1
894;418.0;2.0;0.0;0.0;21.73;23.71;38.0;21.8;0.0;2025-08-21 11:03:28;0;1;1
895;418.0;2.0;0.0;0.0;21.77;23.69;38.0;21.8;0.0;2025-08-21 11:03:40;0;1;1
896;423.0;3.0;0.0;0.0;21.77;23.73;38.0;21.8;0.0;2025-08-21 11:03:48;0;1;1
897;418.0;2.0;0.0;0.0;21.67;23.69;38.0;21.8;0.0;2025-08-21 11:03:58;0;1;1
898;415.0;2.0;0.0;0.0;21.79;23.65;38.0;21.8;0.0;2025-08-21 11:04:08;0;1;1
899;421.0;3.0;0.0;0.0;21.79;23.67;38.0;21.8;0.0;2025-08-21 11:04:18;0;1;1
900;421.0;3.0;0.0;0.0;21.77;23.67;38.0;21.8;0.0;2025-08-21 11:04:31;0;1;1
901;416.0;2.0;0.0;0.0;21.77;23.63;38.0;21.8;0.0;2025-08-21 11:04:48;0;1;1
902;416.0;2.0;0.0;0.0;21.83;23.63;38.0;21.7;0.0;2025-08-21 11:05:00;0;1;1
903;413.0;1.0;0.0;0.0;21.73;23.61;38.0;21.7;0.0;2025-08-21 11:05:08;0;1;1
904;411.0;1.0;0.0;0.0;21.71;23.59;38.0;21.7;0.0;2025-08-21 11:05:18;0;1;1
905;416.0;2.0;0.0;0.0;21.79;23.57;38.0;21.7;0.0;2025-08-21 11:05:28;0;1;1
906;411.0;1.0;0.0;0.0;21.77;23.57;38.0;21.7;0.0;2025-08-21 11:05:40;0;1;1
907;416.0;2.0;0.0;0.0;21.73;23.59;38.0;21.7;0.0;2025-08-21 11:05:48;0;1;1
908;421.0;3.0;0.0;0.0;21.73;23.55;38.0;21.7;0.0;2025-08-21 11:05:58;0;1;1
909;413.0;1.0;0.0;0.0;21.73;23.57;38.0;21.7;0.0;2025-08-21 11:06:08;0;1;1
910;421.0;3.0;0.0;0.0;21.73;23.51;38.0;21.7;0.0;2025-08-21 11:06:18;0;1;1
911;414.0;2.0;0.0;0.0;21.79;23.45;38.0;21.7;0.0;2025-08-21 11:06:39;0;1;1
912;400.0;0.0;0.0;0.0;21.83;23.49;38.0;21.7;0.0;2025-08-21 11:06:49;0;1;1
913;416.0;2.0;0.0;0.0;21.71;23.45;38.0;21.7;0.0;2025-08-21 11:06:59;0;1;1
914;413.0;1.0;0.0;0.0;21.67;23.41;38.0;21.7;0.0;2025-08-21 11:07:10;0;1;1
915;413.0;1.0;0.0;0.0;21.73;23.43;38.0;21.7;0.0;2025-08-21 11:07:19;0;1;1
916;413.0;1.0;0.0;0.0;21.77;23.45;38.0;21.7;0.0;2025-08-21 11:07:29;0;1;1
917;417.0;2.0;0.0;0.0;21.73;23.43;38.0;21.7;0.0;2025-08-21 11:07:39;0;1;1
918;417.0;2.0;0.0;0.0;21.77;23.41;38.0;21.7;0.0;2025-08-21 11:07:49;0;1;1
919;413.0;1.0;0.0;0.0;21.73;23.41;38.0;21.7;0.0;2025-08-21 11:08:01;0;1;1
920;413.0;1.0;0.0;0.0;21.77;23.39;39.0;21.7;0.0;2025-08-21 11:08:12;0;1;1
921;416.0;2.0;0.0;0.0;21.67;23.39;38.0;21.6;0.0;2025-08-21 11:08:19;0;1;1
922;416.0;2.0;0.0;0.0;21.71;23.37;38.0;21.6;0.0;2025-08-21 11:08:29;0;1;1
923;421.0;3.0;0.0;0.0;21.73;23.39;38.0;21.7;0.0;2025-08-21 11:08:39;0;1;1
924;416.0;2.0;0.0;0.0;21.71;23.35;39.0;21.7;0.0;2025-08-21 11:08:49;0;1;1
925;421.0;3.0;0.0;0.0;21.67;23.33;38.0;21.7;0.0;2025-08-21 11:08:59;0;1;1
926;413.0;1.0;0.0;0.0;21.63;23.35;38.0;21.6;0.0;2025-08-21 11:09:10;0;1;1
927;410.0;1.0;0.0;0.0;21.71;23.29;39.0;21.7;0.0;2025-08-21 11:09:19;0;1;1
928;416.0;2.0;0.0;0.0;21.63;23.29;38.0;21.7;0.0;2025-08-21 11:09:29;0;1;1
929;416.0;2.0;0.0;0.0;21.73;23.33;39.0;21.6;0.0;2025-08-21 11:09:39;0;1;1
930;416.0;2.0;0.0;0.0;22.07;23.27;38.0;21.7;7.87;2025-08-21 11:09:49;1;1;1
931;421.0;3.0;0.0;0.0;22.19;23.27;38.0;21.7;2.84;2025-08-21 11:09:59;1;1;1
932;433.0;5.0;0.0;0.0;21.83;23.25;39.0;21.6;2.26;2025-08-21 11:10:09;1;1;1
933;417.0;2.0;0.0;0.0;21.83;23.27;39.0;21.6;7.22;2025-08-21 11:10:19;1;1;0
934;433.0;5.0;0.0;0.0;21.77;23.27;39.0;21.7;0.0;2025-08-21 11:10:30;0;1;0
935;426.0;3.0;0.0;0.0;21.67;23.23;39.0;21.7;0.0;2025-08-21 11:10:40;0;1;0
936;433.0;5.0;0.0;0.0;21.71;23.19;39.0;21.7;0.0;2025-08-21 11:10:50;0;1;0
937;426.0;3.0;0.0;0.0;21.73;23.21;38.0;21.7;0.0;2025-08-21 11:11:00;0;1;0
938;422.0;3.0;0.0;0.0;21.71;23.17;38.0;21.7;0.0;2025-08-21 11:11:10;0;1;0
939;417.0;2.0;0.0;0.0;21.71;23.21;38.0;21.7;0.0;2025-08-21 11:11:20;0;1;0
940;413.0;1.0;0.0;0.0;21.77;23.21;38.0;21.7;0.0;2025-08-21 11:11:30;0;1;0
941;422.0;3.0;0.0;0.0;21.67;23.17;38.0;21.7;0.0;2025-08-21 11:11:40;0;1;0
942;400.0;0.0;0.0;0.0;21.77;23.19;38.0;21.7;0.0;2025-08-21 11:11:50;0;1;0
943;418.0;2.0;0.0;0.0;21.71;23.19;38.0;21.7;0.0;2025-08-21 11:12:00;0;1;0
944;415.0;2.0;0.0;0.0;21.71;23.17;38.0;21.7;0.0;2025-08-21 11:12:10;0;1;0
945;415.0;2.0;0.0;0.0;21.67;23.13;38.0;21.7;0.0;2025-08-21 11:12:20;0;1;0
946;418.0;2.0;0.0;0.0;21.63;23.15;38.0;21.7;0.0;2025-08-21 11:12:30;0;1;0
947;414.0;2.0;0.0;0.0;21.71;23.13;38.0;21.6;0.0;2025-08-21 11:12:40;0;1;0
948;418.0;2.0;0.0;0.0;21.73;23.07;38.0;21.6;0.0;2025-08-21 11:12:50;0;1;0
949;418.0;2.0;0.0;0.0;21.63;23.07;38.0;21.7;0.0;2025-08-21 11:13:00;0;1;0
950;415.0;2.0;0.0;0.0;21.77;23.11;39.0;21.6;0.0;2025-08-21 11:13:10;0;1;0
951;416.0;2.0;0.0;0.0;21.67;23.07;38.0;21.6;0.0;2025-08-21 11:13:20;0;1;0
952;416.0;2.0;0.0;0.0;21.67;23.05;39.0;21.6;0.0;2025-08-21 11:13:30;0;1;0
953;416.0;2.0;0.0;0.0;21.63;23.05;38.0;21.6;0.0;2025-08-21 11:13:40;0;1;0
954;416.0;2.0;0.0;0.0;21.61;23.05;38.0;21.6;0.0;2025-08-21 11:13:51;0;1;0
955;416.0;2.0;0.0;0.0;21.61;23.03;39.0;21.6;0.0;2025-08-21 11:14:01;0;1;0
956;413.0;1.0;0.0;0.0;21.67;23.03;38.0;21.5;0.0;2025-08-21 11:14:12;0;1;0
957;413.0;1.0;0.0;0.0;21.63;23.01;39.0;21.6;0.0;2025-08-21 11:14:21;0;1;0
958;413.0;1.0;0.0;0.0;21.61;22.99;38.0;21.6;0.0;2025-08-21 11:14:32;0;1;0
959;421.0;3.0;0.0;0.0;21.61;22.99;39.0;21.6;0.0;2025-08-21 11:14:48;0;1;0
960;421.0;3.0;0.0;0.0;21.55;22.99;39.0;21.5;0.0;2025-08-21 11:14:51;0;1;0
961;421.0;3.0;0.0;0.0;21.63;22.97;38.0;21.5;0.0;2025-08-21 11:15:01;0;1;0
962;417.0;2.0;0.0;0.0;21.61;22.95;39.0;21.6;0.0;2025-08-21 11:15:14;0;1;0
